fname,true_pi_w,true_pi_b,true_pi_t,true_hudson_fst,true_nei_fst,pool_size,read_depth,seq_error,num_sites
1000_1000_0.001_0_const_2_pop_t_div_0.0.txt,0.00214325857275,0.0021437892115,0.002143523892125,0.000247523752443,0.000123777195137,1000,1000,0.001,1000000
1000_100_0.0_0_const_2_pop_t_div_0.0.txt,0.00189511693275,0.00189562437,0.001895370651375,0.000267688714117,0.000133862273783,1000,100,0,1000000
1000_10_0.0_9_const_2_pop_t_div_0.0.txt,0.00188977204,0.001890295241,0.0018900336405,0.000276782689137,0.000138410499401,1000,10,0,1000000
1000_100_1e-05_1_const_2_pop_t_div_0.0.txt,0.00201532434625,0.002015900713,0.002015612529625,0.000285910286341,0.000142975582287,1000,100,1E-05,1000000
1000_10_0.0_3_const_2_pop_t_div_0.0.txt,0.002185002619,0.00218564396,0.0021853232895,0.000293433428214,0.000146738243069,1000,10,0,1000000
1000_10_0.001_0_const_2_pop_t_div_0.0.txt,0.0019674335145,0.0019680124725,0.0019677229935,0.000294184111222,0.000147113694891,1000,10,0.001,1000000
1000_1000_1e-05_6_const_2_pop_t_div_0.0.txt,0.002108666076,0.002109291689,0.0021089788825,0.00029659861807,0.000148321304998,1000,1000,1E-05,1000000
1000_100_1e-05_0_const_2_pop_t_div_0.0.txt,0.00222323426575,0.002223903864,0.002223569064875,0.000301091364991,0.000150568349915,1000,100,1E-05,1000000
1000_10_0.001_5_const_2_pop_t_div_0.0.txt,0.0021375921445,0.0021382932125,0.0021379426785,0.000327863361277,0.000163958558652,1000,10,0.001,1000000
1000_1000_1e-05_2_const_2_pop_t_div_0.0.txt,0.00187560503975,0.001876254604,0.001875929821875,0.000346202614878,0.000173131276711,1000,1000,1E-05,1000000
1000_100_0.001_0_const_2_pop_t_div_0.0.txt,0.0020644259915,0.0020651679955,0.0020647969935,0.000359294741009,0.000179679649502,1000,100,0.001,1000000
1000_10_1e-05_1_const_2_pop_t_div_0.0.txt,0.00180397398725,0.0018046229345,0.001804298460875,0.000359602683561,0.000179833676134,1000,10,1E-05,1000000
1000_100_0.0_5_const_2_pop_t_div_0.0.txt,0.0022096396555,0.002210452527,0.00221004609125,0.000367739858754,0.000183903743759,1000,100,0,1000000
1000_1000_0.0_6_const_2_pop_t_div_0.0.txt,0.0021426130905,0.0021434077225,0.0021430104065,0.000370733011599,0.000185400872922,1000,1000,0,1000000
1000_10_0.001_9_const_2_pop_t_div_0.0.txt,0.00224784770625,0.002248685204,0.002248266455125,0.000372438858312,0.000186254113308,1000,10,0.001,1000000
1000_100_0.0_3_const_2_pop_t_div_0.0.txt,0.002409526645,0.002410426724,0.0024099766845,0.000373410645958,0.000186740188375,1000,100,0,1000000
1000_100_0.0_2_const_2_pop_t_div_0.0.txt,0.00227591627075,0.0022767681735,0.002276342222125,0.000374171933693,0.000187120974566,1000,100,0,1000000
1000_10_0.001_2_const_2_pop_t_div_0.0.txt,0.0018541252825,0.001854829364,0.00185447732325,0.000379593677843,0.000189832868614,1000,10,0.001,1000000
1000_1000_0.0001_5_const_2_pop_t_div_0.0.txt,0.00207420650725,0.0020750048285,0.002074605667875,0.000384732237297,0.00019240313051,1000,1000,0.0001,1000000
1000_100_0.0001_0_const_2_pop_t_div_0.0.txt,0.00201900902825,0.0020197982425,0.002019403635375,0.000390739150804,0.000195407752149,1000,100,0.0001,1000000
1000_10_0.001_8_const_2_pop_t_div_0.0.txt,0.00223457312575,0.00223546741,0.002235020267875,0.000400043519317,0.000200061776371,1000,10,0.001,1000000
1000_1000_1e-05_7_const_2_pop_t_div_0.0.txt,0.002028959476,0.0020297723035,0.00202936588975,0.000400452552562,0.000200266374885,1000,1000,1E-05,1000000
1000_10_0.0001_1_const_2_pop_t_div_0.0.txt,0.001831644377,0.001832384487,0.001832014432,0.000403905405938,0.000201993496116,1000,10,0.0001,1000000
1000_10_0.0001_3_const_2_pop_t_div_0.0.txt,0.001949269227,0.001950064135,0.001949666681,0.000407631721347,0.00020385741007,1000,10,0.0001,1000000
1000_100_0.001_8_const_2_pop_t_div_0.0.txt,0.00190399844175,0.0019047812585,0.001904389850125,0.00041097461799,0.000205529542725,1000,100,0.001,1000000
1000_100_0.001_4_const_2_pop_t_div_0.0.txt,0.00168293532225,0.001683627829,0.001683281575625,0.000411318189287,0.000205701399024,1000,100,0.001,1000000
1000_1000_1e-05_0_const_2_pop_t_div_0.0.txt,0.0023129193625,0.0023138772975,0.00231339833,0.000413995591325,0.000207040652628,1000,1000,1E-05,1000000
1000_1000_0.0001_6_const_2_pop_t_div_0.0.txt,0.00189582905975,0.001896614999,0.001896222029375,0.000414390506513,0.000207238192052,1000,1000,0.0001,1000000
1000_10_0.0_0_const_2_pop_t_div_0.0.txt,0.00173607300025,0.001736794734,0.001736433867125,0.000415555008268,0.00020782068461,1000,10,0,1000000
1000_1000_0.001_8_const_2_pop_t_div_0.0.txt,0.0019304725015,0.001931277949,0.00193087522525,0.000417054158616,0.000208570571939,1000,1000,0.001,1000000
1000_1000_0.0_2_const_2_pop_t_div_0.0.txt,0.00199772368825,0.0019985597135,0.001998141700875,0.000418313870942,0.000209200691262,1000,1000,0,1000000
1000_100_0.001_9_const_2_pop_t_div_0.0.txt,0.002216405042,0.002217335529,0.0022168702855,0.000419641947677,0.000209865007928,1000,100,0.001,1000000
1000_100_1e-05_6_const_2_pop_t_div_0.0.txt,0.0018617867625,0.0018625716315,0.001862179197,0.000421389967927,0.000210739385711,1000,100,1E-05,1000000
1000_10_0.0001_8_const_2_pop_t_div_0.0.txt,0.0021487505225,0.0021496564085,0.0021492034655,0.000421409671089,0.000210749241443,1000,10,0.0001,1000000
1000_10_0.0001_0_const_2_pop_t_div_0.0.txt,0.00201060552875,0.002011459817,0.002011032672875,0.000424710572309,0.000212400390514,1000,10,0.0001,1000000
1000_1000_0.0_4_const_2_pop_t_div_0.0.txt,0.0018776448035,0.0018784429295,0.0018780438665,0.000424887010159,0.000212488646931,1000,1000,0,1000000
1000_1000_0.001_1_const_2_pop_t_div_0.0.txt,0.002161856847,0.00216277661,0.0021623167285,0.00042526953353,0.00021267998994,1000,1000,0.001,1000000
1000_1000_0.0_5_const_2_pop_t_div_0.0.txt,0.00186075226975,0.001861545059,0.001861148664375,0.000425877013432,0.000212983859207,1000,1000,0,1000000
1000_100_0.0001_3_const_2_pop_t_div_0.0.txt,0.00187186778375,0.001872665956,0.001872266869875,0.000426222438399,0.000213156645292,1000,100,0.0001,1000000
1000_1000_0.001_3_const_2_pop_t_div_0.0.txt,0.00153490546,0.001535561943,0.0015352337015,0.000427519712279,0.000213805559204,1000,1000,0.001,1000000
1000_100_1e-05_8_const_2_pop_t_div_0.0.txt,0.00187826598,0.0018790836495,0.00187867481475,0.000435142682591,0.000217618688901,1000,100,1E-05,1000000
1000_1000_0.0_0_const_2_pop_t_div_0.0.txt,0.00189353628775,0.0018943610285,0.001893948658125,0.000435366193485,0.000217730493007,1000,1000,0,1000000
1000_10_0.0_2_const_2_pop_t_div_0.0.txt,0.00162175714675,0.001622464652,0.001622110899375,0.000436068205955,0.000218081652222,1000,10,0,1000000
1000_1000_0.0001_9_const_2_pop_t_div_0.0.txt,0.0020968429125,0.002097759227,0.00209730106975,0.000436806325668,0.000218450873216,1000,1000,0.0001,1000000
1000_1000_1e-05_9_const_2_pop_t_div_0.0.txt,0.00196686418675,0.0019677296145,0.001967296900625,0.000439810298985,0.000219953518423,1000,1000,1E-05,1000000
1000_10_1e-05_9_const_2_pop_t_div_0.0.txt,0.0020187575185,0.002019648425,0.00201920297175,0.000441119597369,0.000220608456056,1000,10,1E-05,1000000
1000_100_0.001_6_const_2_pop_t_div_0.0.txt,0.0020225446585,0.002023439283,0.00202299197075,0.000442130637466,0.000221114199431,1000,100,0.001,1000000
1000_100_1e-05_3_const_2_pop_t_div_0.0.txt,0.001920396772,0.00192124823,0.001920822501,0.000443179588553,0.000221638907217,1000,100,1E-05,1000000
1000_100_1e-05_4_const_2_pop_t_div_0.0.txt,0.00226507634925,0.002266090841,0.002265583595125,0.000447683619586,0.000223891926169,1000,100,1E-05,1000000
1000_10_1e-05_6_const_2_pop_t_div_0.0.txt,0.00147641551425,0.0014770822375,0.001476748875875,0.000451378557729,0.000225740226017,1000,10,1E-05,1000000
1000_10_0.001_1_const_2_pop_t_div_0.0.txt,0.002224818318,0.002225824202,0.00222532126,0.000451915294614,0.000226008715706,1000,10,0.001,1000000
1000_1000_0.0_1_const_2_pop_t_div_0.0.txt,0.0018325589645,0.0018333892535,0.001832974109,0.000452871095688,0.000226486832529,1000,1000,0,1000000
1000_100_0.0001_6_const_2_pop_t_div_0.0.txt,0.001721037817,0.0017218196965,0.00172142875675,0.000454100682927,0.000227101905045,1000,100,0.0001,1000000
1000_100_0.0001_9_const_2_pop_t_div_0.0.txt,0.0020156927275,0.0020166116465,0.002016152187,0.000455674746143,0.000227889294791,1000,100,0.0001,1000000
1000_10_0.0_8_const_2_pop_t_div_0.0.txt,0.00172874302725,0.0017295367375,0.001729139882375,0.000458914941122,0.000229510133392,1000,10,0,1000000
1000_10_0.0001_2_const_2_pop_t_div_0.0.txt,0.00192197280425,0.001922861836,0.001922417320125,0.000462348221499,0.000231227564593,1000,10,0.0001,1000000
1000_1000_0.0_8_const_2_pop_t_div_0.0.txt,0.001988359007,0.0019892818625,0.00198882043475,0.000463913896492,0.000232010764768,1000,1000,0,1000000
1000_10_0.001_7_const_2_pop_t_div_0.0.txt,0.00182868992625,0.0018295401785,0.001829115052375,0.000464735489314,0.000232421751996,1000,10,0.001,1000000
1000_1000_0.001_5_const_2_pop_t_div_0.0.txt,0.00218537760475,0.002186396111,0.002185886857875,0.00046583793528,0.000232973231536,1000,1000,0.001,1000000
1000_100_0.0_1_const_2_pop_t_div_0.0.txt,0.001883775105,0.001884654463,0.001884214784,0.000466588447559,0.000233348662695,1000,100,0,1000000
1000_10_1e-05_5_const_2_pop_t_div_0.0.txt,0.001702191915,0.001703005335,0.001702598625,0.000477637963531,0.000238876029923,1000,10,1E-05,1000000
1000_100_1e-05_5_const_2_pop_t_div_0.0.txt,0.0018675164115,0.0018684206105,0.001867968511,0.000483937607517,0.000242027366853,1000,100,1E-05,1000000
10_10_0.001_0_const_2_pop_t_div_0.0.txt,0.002022364697579,0.002023345938633,0.002022855318106,0.000484959608769,0.000242538615102,10,10,0.001,1000000
1000_1000_0.001_4_const_2_pop_t_div_0.0.txt,0.0020676157365,0.0020686238235,0.00206811978,0.000487322532315,0.000243720651458,1000,1000,0.001,1000000
1000_10_0.0001_4_const_2_pop_t_div_0.0.txt,0.001844560516,0.001845462727,0.0018450116215,0.000488880640544,0.000244500085972,1000,10,0.0001,1000000
1000_10_0.0001_5_const_2_pop_t_div_0.0.txt,0.00210492073025,0.0021059527885,0.002105436759375,0.000490067135271,0.000245093623819,1000,10,0.0001,1000000
1000_100_1e-05_9_const_2_pop_t_div_0.0.txt,0.002046987119,0.002047993083,0.002047490101,0.000491195018396,0.000245657842172,1000,100,1E-05,1000000
1000_1000_0.0001_8_const_2_pop_t_div_0.0.txt,0.0023642630525,0.0023654271805,0.0023648451165,0.000492142818708,0.000246131975409,1000,1000,0.0001,1000000
1000_100_0.001_1_const_2_pop_t_div_0.0.txt,0.00199508230375,0.0019960685635,0.001995575433625,0.000494101138663,0.000247111618417,1000,100,0.001,1000000
1000_1000_0.0_3_const_2_pop_t_div_0.0.txt,0.0020067383045,0.0020077330985,0.0020072357015,0.000495481197603,0.000247801989443,1000,1000,0,1000000
1000_10_0.0001_9_const_2_pop_t_div_0.0.txt,0.0015791911415,0.0015799748025,0.001579582972,0.000495995884754,0.000248059460631,1000,10,0.0001,1000000
1000_10_1e-05_3_const_2_pop_t_div_0.0.txt,0.001893004718,0.0018939549975,0.00189347985775,0.000501743442332,0.000250934673597,1000,10,1E-05,1000000
1000_1000_0.0001_2_const_2_pop_t_div_0.0.txt,0.0017261691435,0.0017270399375,0.0017266045405,0.000504211848932,0.00025216949791,1000,1000,0.0001,1000000
1000_100_0.0001_1_const_2_pop_t_div_0.0.txt,0.00192023174475,0.0019212123985,0.001920722071625,0.000510434843559,0.000255282574359,1000,100,0.0001,1000000
1000_10_0.001_4_const_2_pop_t_div_0.0.txt,0.00201997563225,0.0020210093155,0.002020492473875,0.000511468820129,0.000255799826899,1000,10,0.001,1000000
1000_10_0.0001_7_const_2_pop_t_div_0.0.txt,0.00180229243875,0.0018032168235,0.001802754631125,0.000512630948223,0.0002563811886,1000,10,0.0001,1000000
1000_10_1e-05_2_const_2_pop_t_div_0.0.txt,0.00205339164475,0.002054445071,0.002053918357875,0.000512754643556,0.000256443067986,1000,10,1E-05,1000000
10_1000_0.0_1_const_2_pop_t_div_0.0.txt,0.002182296835604,0.002183417625723,0.002182857230664,0.000513319167788,0.000256725474937,10,1000,0,1000000
1000_100_1e-05_2_const_2_pop_t_div_0.0.txt,0.0019999117635,0.002000944216,0.00200042798975,0.000515982650498,0.000258057901967,1000,100,1E-05,1000000
1000_10_0.0_6_const_2_pop_t_div_0.0.txt,0.002119695787,0.0021207917575,0.00212024377225,0.000516774217077,0.000258453889707,1000,10,0,1000000
1000_100_0.0001_5_const_2_pop_t_div_0.0.txt,0.0021665695165,0.002167699823,0.00216713466975,0.000521431283095,0.000260783631935,1000,100,0.0001,1000000
100_10_0.0_5_const_2_pop_t_div_0.0.txt,0.002136862483471,0.002137977621488,0.002137420052479,0.000521585448406,0.000260860754757,100,10,0,1000000
1000_100_1e-05_7_const_2_pop_t_div_0.0.txt,0.0020325409375,0.0020336026705,0.002033071804,0.000522094613395,0.000261115470201,1000,100,1E-05,1000000
1000_1000_0.001_7_const_2_pop_t_div_0.0.txt,0.002081038949,0.0020821332645,0.00208158610675,0.000525574188137,0.000262856169298,1000,1000,0.001,1000000
100_10_0.001_0_const_2_pop_t_div_0.0.txt,0.001873833436364,0.001874828854545,0.001874331145455,0.000530938159649,0.000265539572336,100,10,0.001,1000000
10_1000_0.0_9_const_2_pop_t_div_0.0.txt,0.002176217584551,0.002177383140869,0.00217680036271,0.000535301434129,0.000267722373138,10,1000,0,1000000
1000_1000_0.001_9_const_2_pop_t_div_0.0.txt,0.00213345934625,0.0021346062215,0.002134032783875,0.000537277198267,0.000268710785243,1000,1000,0.001,1000000
1000_100_0.0001_7_const_2_pop_t_div_0.0.txt,0.00238544143975,0.0023867238935,0.002386082666625,0.000537328072812,0.000268736236174,1000,100,0.0001,1000000
1000_1000_1e-05_3_const_2_pop_t_div_0.0.txt,0.0017697950085,0.001770750949,0.00177027297875,0.000539850338971,0.000269998048769,1000,1000,1E-05,1000000
100_10_0.001_1_const_2_pop_t_div_0.0.txt,0.002178056613223,0.002179239927273,0.002178648270248,0.000542993928601,0.000271570694894,100,10,0.001,1000000
1000_10_0.001_6_const_2_pop_t_div_0.0.txt,0.00167908782175,0.0016800070365,0.001679547429125,0.000547149345276,0.000273649536244,1000,10,0.001,1000000
1000_100_0.001_3_const_2_pop_t_div_0.0.txt,0.00195535481325,0.001956428576,0.001955891694625,0.000548838206133,0.000274494429602,1000,100,0.001,1000000
1000_1000_0.0001_1_const_2_pop_t_div_0.0.txt,0.00167133308925,0.0016722574215,0.001671795255375,0.000552745192331,0.000276448999116,1000,1000,0.0001,1000000
1000_100_0.0_4_const_2_pop_t_div_0.0.txt,0.0022284570145,0.0022296906495,0.002229073832,0.000553276303303,0.000276714701509,1000,100,0,1000000
1000_100_0.001_2_const_2_pop_t_div_0.0.txt,0.00200129890825,0.002002409051,0.002001853979625,0.000554403581779,0.000277278653043,1000,100,0.001,1000000
1000_10_1e-05_8_const_2_pop_t_div_0.0.txt,0.00214603555925,0.0021472307455,0.002146633152375,0.00055661751889,0.000278386236783,1000,10,1E-05,1000000
1000_100_0.0_9_const_2_pop_t_div_0.0.txt,0.0020584887125,0.0020596361455,0.002059062429,0.000557104711226,0.000278629968664,1000,100,0,1000000
1000_1000_0.0001_4_const_2_pop_t_div_0.0.txt,0.00179287252925,0.0017938764155,0.001793374472375,0.000559618400348,0.000279887515294,1000,1000,0.0001,1000000
1000_1000_0.0_7_const_2_pop_t_div_0.0.txt,0.00207787191225,0.0020790361465,0.002078454029375,0.000559987498063,0.000280072167502,1000,1000,0,1000000
10_1000_1e-05_8_const_2_pop_t_div_0.0.txt,0.001729459554946,0.00173042913832,0.001729944346633,0.000560313827777,0.000280235423783,10,1000,1E-05,1000000
1000_1000_0.001_2_const_2_pop_t_div_0.0.txt,0.00204640891675,0.00204756292,0.002046985918375,0.000563598431492,0.000281878648951,1000,1000,0.001,1000000
10_100_1e-05_0_const_2_pop_t_div_0.0.txt,0.002258144991668,0.002259423652583,0.002258784322125,0.000565923488539,0.000283041834272,10,100,1E-05,1000000
1000_1000_0.0001_3_const_2_pop_t_div_0.0.txt,0.002170156669,0.0021713977625,0.00217077721575,0.000571564326677,0.000285863858147,1000,1000,0.0001,1000000
1000_10_1e-05_4_const_2_pop_t_div_0.0.txt,0.00214843912,0.0021496715565,0.00214905533825,0.000573313861069,0.000286739126313,1000,10,1E-05,1000000
1000_10_1e-05_0_const_2_pop_t_div_0.0.txt,0.00179696397475,0.00179800075,0.001797482362375,0.000576626706108,0.000288396501631,1000,10,1E-05,1000000
1000_1000_1e-05_8_const_2_pop_t_div_0.0.txt,0.002025464085,0.0020266376125,0.00202605084875,0.000579051475627,0.000289609587262,1000,1000,1E-05,1000000
100_1000_0.0_0_const_2_pop_t_div_0.0.txt,0.00185287740248,0.001853954209917,0.001853415806198,0.000580816630787,0.000290492676834,100,1000,0,1000000
1000_100_0.0001_4_const_2_pop_t_div_0.0.txt,0.00215098850175,0.002152238929,0.002151613715375,0.000580989049692,0.000290578936452,1000,100,0.0001,1000000
100_10_0.0_0_const_2_pop_t_div_0.0.txt,0.00187599986281,0.001877093935537,0.001876546899174,0.000582854542555,0.000291512225852,100,10,0,1000000
1000_100_0.0_7_const_2_pop_t_div_0.0.txt,0.00187939475125,0.0018804990845,0.001879946917875,0.000587255404258,0.000293713944699,1000,100,0,1000000
1000_10_0.0_5_const_2_pop_t_div_0.0.txt,0.0019947680265,0.0019959528435,0.001995360435,0.000593609715765,0.000296892977188,1000,10,0,1000000
100_10_1e-05_9_const_2_pop_t_div_0.0.txt,0.002228457690083,0.002229791299174,0.002229124494628,0.000598086956077,0.000299132931769,100,10,1E-05,1000000
100_1000_0.001_1_const_2_pop_t_div_0.0.txt,0.001950708981818,0.001951911165289,0.001951310073554,0.000615900709172,0.000308045217186,100,1000,0.001,1000000
100_100_0.0_1_const_2_pop_t_div_0.0.txt,0.002123549224794,0.002124860328926,0.00212420477686,0.000617030735749,0.000308610578954,100,100,0,1000000
100_10_1e-05_6_const_2_pop_t_div_0.0.txt,0.00181786661157,0.00181899388595,0.00181843024876,0.00061972411714,0.000309958102795,100,10,1E-05,1000000
100_10_0.0_1_const_2_pop_t_div_0.0.txt,0.001661259565289,0.001662290854545,0.001661775209917,0.000620402412305,0.000310297460773,100,10,0,1000000
1000_10_0.0_1_const_2_pop_t_div_0.0.txt,0.0021096557735,0.002110966134,0.00211031095375,0.000620739707269,0.000310466213005,1000,10,0,1000000
1000_1000_0.0_9_const_2_pop_t_div_0.0.txt,0.00175921036875,0.0017603035015,0.001759756935125,0.000620991067244,0.000310591971061,1000,1000,0,1000000
1000_10_0.0_7_const_2_pop_t_div_0.0.txt,0.0020878882445,0.0020891934545,0.0020885408495,0.000624743485212,0.000312469349212,1000,10,0,1000000
1000_100_0.0_6_const_2_pop_t_div_0.0.txt,0.002174682766,0.002176050581,0.0021753666735,0.000628576841005,0.000314387228785,1000,100,0,1000000
1000_1000_1e-05_5_const_2_pop_t_div_0.0.txt,0.00182505900675,0.001826215952,0.001825637479375,0.00063352050385,0.000316860620789,1000,1000,1E-05,1000000
1000_100_0.0_8_const_2_pop_t_div_0.0.txt,0.0019362345255,0.0019374658815,0.0019368502035,0.000635549772428,0.000317875899211,1000,100,0,1000000
100_1000_0.0_7_const_2_pop_t_div_0.0.txt,0.001975821017356,0.001977082218182,0.001976451617769,0.000637910156038,0.000319056842783,100,1000,0,1000000
100_1000_0.0001_4_const_2_pop_t_div_0.0.txt,0.002114471386777,0.002115826804959,0.002115149095868,0.000640609230644,0.000320407243213,100,1000,0.0001,1000000
10_1000_0.001_3_const_2_pop_t_div_0.0.txt,0.001779521607686,0.00178066705421,0.001780094330948,0.000643268219148,0.000321737591359,10,1000,0.001,1000000
100_100_0.0001_7_const_2_pop_t_div_0.0.txt,0.001997762786777,0.001999049818182,0.001998406302479,0.000643821576176,0.000322014447972,100,100,0.0001,1000000
1000_10_0.001_3_const_2_pop_t_div_0.0.txt,0.00179012028275,0.001791281755,0.001790701018875,0.000648402880685,0.00032430658102,1000,10,0.001,1000000
10_10_0.0_4_const_2_pop_t_div_0.0.txt,0.00198574460249,0.001987033122243,0.001986388862366,0.000648464154179,0.00032433723762,10,10,0,1000000
100_10_0.001_4_const_2_pop_t_div_0.0.txt,0.002002109242975,0.002003411444628,0.002002760343802,0.000649992120317,0.000325101716903,100,10,0.001,1000000
1000_10_0.0001_6_const_2_pop_t_div_0.0.txt,0.001679455804,0.001680550545,0.0016800031745,0.000651418074462,0.00032581515819,1000,10,0.0001,1000000
1000_10_1e-05_7_const_2_pop_t_div_0.0.txt,0.0021318106565,0.002133202859,0.00213250675775,0.000652634836959,0.000326423936315,1000,10,1E-05,1000000
1000_100_0.001_5_const_2_pop_t_div_0.0.txt,0.0019628045985,0.00196409009,0.00196344734425,0.000654497218124,0.000327355735784,1000,100,0.001,1000000
100_10_0.001_9_const_2_pop_t_div_0.0.txt,0.002054270755372,0.002055624626446,0.002054947690909,0.00065861785114,0.000329417405623,100,10,0.001,1000000
10_10_0.001_4_const_2_pop_t_div_0.0.txt,0.001740826896383,0.001741976382708,0.001741401639545,0.000659874804449,0.000330046296849,10,10,0.001,1000000
100_1000_0.0001_0_const_2_pop_t_div_0.0.txt,0.002059472245455,0.002060842466116,0.002060157355785,0.000664883747072,0.000332552427849,100,1000,0.0001,1000000
10_10_1e-05_6_const_2_pop_t_div_0.0.txt,0.002528722024311,0.002530409579453,0.002529565801882,0.000666909877055,0.00033356616779,10,10,1E-05,1000000
100_100_0.0001_9_const_2_pop_t_div_0.0.txt,0.002340207844628,0.002341783046281,0.002340995445455,0.000672650549459,0.000336438427456,100,100,0.0001,1000000
10_1000_0.001_4_const_2_pop_t_div_0.0.txt,0.002013975400451,0.002015331771395,0.002014653585923,0.000673026130624,0.000336626344475,10,1000,0.001,1000000
100_10_0.0001_0_const_2_pop_t_div_0.0.txt,0.00178863051405,0.001789835160331,0.00178923283719,0.000673048729603,0.000336637651536,100,10,0.0001,1000000
10_100_1e-05_1_const_2_pop_t_div_0.0.txt,0.001635621447897,0.001636724779924,0.00163617311391,0.000674109685295,0.00033716848693,10,100,1E-05,1000000
1000_100_0.0001_8_const_2_pop_t_div_0.0.txt,0.00209779242575,0.0020992516415,0.002098522033625,0.00069511235395,0.000347677014282,1000,100,0.0001,1000000
10_1000_0.0_7_const_2_pop_t_div_0.0.txt,0.001958133738849,0.001959502221351,0.0019588179801,0.000698382725379,0.000349313339896,10,1000,0,1000000
100_100_1e-05_4_const_2_pop_t_div_0.0.txt,0.001867938024794,0.001869251001653,0.001868594513223,0.000702408000943,0.000351327388009,100,100,1E-05,1000000
100_1000_0.001_7_const_2_pop_t_div_0.0.txt,0.002175184833058,0.002176729424793,0.002175957128926,0.000709592895561,0.000354922372945,100,1000,0.001,1000000
100_1000_0.0_6_const_2_pop_t_div_0.0.txt,0.002090186186777,0.002091673067769,0.002090929627273,0.000710857262754,0.000355555005758,100,1000,0,1000000
100_1000_1e-05_0_const_2_pop_t_div_0.0.txt,0.002260157047108,0.002261766072727,0.002260961559917,0.000711402314827,0.000355827725725,100,1000,1E-05,1000000
10_100_0.0_2_const_2_pop_t_div_0.0.txt,0.001989580641114,0.001991002723262,0.001990291682188,0.000714254245963,0.000357254708329,10,100,0,1000000
100_10_0.0001_4_const_2_pop_t_div_0.0.txt,0.002055958085951,0.002057429642975,0.002056693864463,0.000715240508795,0.000357748192362,100,10,0.0001,1000000
1000_100_0.0001_2_const_2_pop_t_div_0.0.txt,0.001887110542,0.0018884687925,0.00188778966725,0.000719233754598,0.00035974624814,1000,100,0.0001,1000000
100_10_1e-05_2_const_2_pop_t_div_0.0.txt,0.002421933132231,0.002423679753719,0.002422806442975,0.000720648627302,0.000360454194047,100,10,1E-05,1000000
10_1000_0.0001_6_const_2_pop_t_div_0.0.txt,0.001822337509068,0.001823657804137,0.001822997656602,0.000723981805206,0.00036212198747,10,1000,0.0001,1000000
100_1000_0.001_5_const_2_pop_t_div_0.0.txt,0.00213530861157,0.002136869439669,0.00213608902562,0.000730427451511,0.000365347155518,100,1000,0.001,1000000
10_10_0.001_2_const_2_pop_t_div_0.0.txt,0.002142546131752,0.002144119690226,0.002143332910989,0.000733894885527,0.000367082142607,10,10,0.001,1000000
100_10_1e-05_4_const_2_pop_t_div_0.0.txt,0.00220186747438,0.002203489122314,0.002202678298347,0.000735945513566,0.000368108210548,100,10,1E-05,1000000
100_100_0.0001_3_const_2_pop_t_div_0.0.txt,0.00209420091405,0.00209574811405,0.00209497451405,0.000738256658565,0.00036926463529,100,100,0.0001,1000000
10_100_0.001_5_const_2_pop_t_div_0.0.txt,0.001880142591903,0.00188153970199,0.001880841146946,0.000742535533943,0.000371405657922,10,100,0.001,1000000
10_10_0.001_3_const_2_pop_t_div_0.0.txt,0.002184799571611,0.002186423172238,0.002185611371924,0.000742582976593,0.000371429396857,10,10,0.001,1000000
100_100_0.001_3_const_2_pop_t_div_0.0.txt,0.001868315736364,0.001869707406612,0.001869011571488,0.000744325151021,0.000372301132021,100,100,0.001,1000000
100_1000_0.0_8_const_2_pop_t_div_0.0.txt,0.002188965242149,0.002190599638017,0.002189782440083,0.000746095196625,0.000373186814731,100,1000,0,1000000
10_1000_0.0001_5_const_2_pop_t_div_0.0.txt,0.001913127661014,0.001914560850897,0.001913844255955,0.000748573691285,0.000374426988739,10,1000,0.0001,1000000
1000_10_0.0_4_const_2_pop_t_div_0.0.txt,0.00219813052475,0.0021997835575,0.002198957041125,0.000751452452859,0.000375867449698,1000,10,0,1000000
100_100_0.0_7_const_2_pop_t_div_0.0.txt,0.002191400782645,0.002193051730579,0.002192226256612,0.0007528084772,0.000376545972061,100,100,0,1000000
100_1000_0.0001_5_const_2_pop_t_div_0.0.txt,0.001996036227273,0.001997543953719,0.001996790090496,0.00075479012281,0.000377537542175,100,1000,0.0001,1000000
100_1000_0.0001_8_const_2_pop_t_div_0.0.txt,0.00225554561405,0.002257253558678,0.002256399586364,0.000756647219096,0.000378466792442,100,1000,0.0001,1000000
100_1000_0.0_5_const_2_pop_t_div_0.0.txt,0.00172612041405,0.001727428672727,0.001726774543388,0.000757344542328,0.000378815718133,100,1000,0,1000000
100_100_0.0_0_const_2_pop_t_div_0.0.txt,0.001902097657851,0.001903539672727,0.001902818665289,0.000757543904438,0.000378915474746,100,100,0,1000000
10_100_0.001_4_const_2_pop_t_div_0.0.txt,0.002098414741692,0.002100020701892,0.002099217721792,0.000764735413576,0.000382513967777,10,100,0.001,1000000
10_1000_0.001_6_const_2_pop_t_div_0.0.txt,0.001856806254289,0.001858228389374,0.001857517321831,0.000765317704182,0.000382805335943,10,1000,0.001,1000000
100_1000_0.0001_2_const_2_pop_t_div_0.0.txt,0.00238334478595,0.002385176439669,0.00238426061281,0.000767932169914,0.000384113571528,100,1000,0.0001,1000000
10_1000_0.0001_1_const_2_pop_t_div_0.0.txt,0.002152072622292,0.002153729112832,0.002152900867562,0.00076912668833,0.000384711290018,10,1000,0.0001,1000000
